model,model_key,protocol,degree,task,seed,split,geometry_id,beta1,beta2,harmonic_dimension,basis_index,probe_mode,pure_harmonic_identity_error,harmonic_preservation_error,harmonic_to_nonharmonic_leakage,predicted_norm,coefficient_identity_error
GNOT,gnot,D,2,D-k2,0,test_iid,PD_test_iid_0133_b11,1,1,1,0,combined,0.2798005938529968,0.2051616013050079,0.1902553290128708,0.8172913789749146,0.2051615715026855
GNOT,gnot,D,2,D-k2,0,test_iid,PD_test_iid_0199_b01,0,1,1,0,combined,0.2829168140888214,0.2142352163791656,0.1847841888666153,0.8071997761726379,0.2142351865768432
GNOT,gnot,D,2,D-k2,0,test_ood,PD_test_ood_0000_b33,3,3,3,0,combined,0.44912189245224,0.3973162770271301,0.2094043940305709,0.668066143989563,0.3973164558410644
GNOT,gnot,D,2,D-k2,0,test_ood,PD_test_ood_0066_b33,3,3,3,0,combined,0.5636042356491089,0.4911299347877502,0.2764798402786255,0.5887455940246582,0.4911299347877502
GNOT,gnot,D,2,D-k2,0,test_ood,PD_test_ood_0132_b33,3,3,3,0,combined,0.5476596355438232,0.4744287729263305,0.2735843360424042,0.5990530252456665,0.4744288027286529
GNOT,gnot,D,2,D-k2,0,test_ood,PD_test_ood_0199_b33,3,3,3,0,combined,0.4193832576274872,0.3397549390792846,0.245863601565361,0.7084258794784546,0.3397549092769623
GAOT,gaot,A,1,A-k1,0,test_iid,PA_test_iid_0000_b11,1,1,1,0,combined,0.4440936148166656,0.4390147626399994,0.0669713616371154,0.5649686455726624,0.4390147924423218
GAOT,gaot,A,1,A-k1,0,test_iid,PA_test_iid_0066_b11,1,1,1,0,combined,0.4405746459960937,0.432512104511261,0.0839000567793846,0.5736563801765442,0.4325122237205505
GAOT,gaot,A,1,A-k1,0,test_iid,PA_test_iid_0132_b11,1,1,1,0,combined,0.4434497058391571,0.4368633925914764,0.0761444792151451,0.5682612061500549,0.4368634223937988
GAOT,gaot,A,1,A-k1,0,test_iid,PA_test_iid_0199_b11,1,1,1,0,combined,0.4452358186244964,0.4396597146987915,0.0702443644404411,0.5647260546684265,0.4396596550941467
GAOT,gaot,A,1,A-k1,0,test_ood,PA_test_ood_0000_b11,1,1,1,0,combined,0.4355635046958923,0.4301371574401855,0.0685388222336769,0.5739697217941284,0.4301369786262512
GAOT,gaot,A,1,A-k1,0,test_ood,PA_test_ood_0066_b11,1,1,1,0,combined,0.4572538733482361,0.4507223665714264,0.0770094692707061,0.5546497702598572,0.450722336769104
GAOT,gaot,A,1,A-k1,0,test_ood,PA_test_ood_0132_b11,1,1,1,0,combined,0.4572280943393707,0.4522997736930847,0.0669516772031784,0.5517772436141968,0.4522996544837951
GAOT,gaot,A,1,A-k1,0,test_ood,PA_test_ood_0199_b11,1,1,1,0,combined,0.4469531774520874,0.4421208500862121,0.065545804798603,0.5617164373397827,0.4421209096908569
GAOT,gaot,A,2,A-k2,0,test_iid,PA_test_iid_0000_b11,1,1,1,0,combined,0.6881219148635864,0.6860423684120178,0.0534524731338024,0.3184750378131866,0.6860427260398865
GAOT,gaot,A,2,A-k2,0,test_iid,PA_test_iid_0066_b11,1,1,1,0,combined,0.7102401256561279,0.7076129913330078,0.0610257312655448,0.2986871004104614,0.7076136469841003
GAOT,gaot,A,2,A-k2,0,test_iid,PA_test_iid_0132_b11,1,1,1,0,combined,0.7010664939880371,0.6982138752937317,0.0631767436861991,0.3083277940750122,0.6982141137123108
GAOT,gaot,A,2,A-k2,0,test_iid,PA_test_iid_0199_b11,1,1,1,0,combined,0.6755489110946655,0.6733195185661316,0.0548300109803676,0.3312492668628692,0.6733202338218689
GAOT,gaot,A,2,A-k2,0,test_ood,PA_test_ood_0000_b11,1,1,1,0,combined,0.7060890197753906,0.7041659355163574,0.0520739704370498,0.3003820180892944,0.7041662335395813
GAOT,gaot,A,2,A-k2,0,test_ood,PA_test_ood_0066_b11,1,1,1,0,combined,0.6953884959220886,0.6931455135345459,0.0558008849620819,0.3118863403797149,0.6931459903717041
GAOT,gaot,A,2,A-k2,0,test_ood,PA_test_ood_0132_b11,1,1,1,0,combined,0.6983242630958557,0.6959720849990845,0.0572608150541782,0.30937260389328,0.6959726810455322
GAOT,gaot,A,2,A-k2,0,test_ood,PA_test_ood_0199_b11,1,1,1,0,combined,0.7098206877708435,0.7075686454772949,0.0564931072294712,0.2978377640247345,0.7075691223144531
GAOT,gaot,B,1,B-k1,0,test_iid,PB_test_iid_0000_b10,1,0,1,0,combined,0.4716115295886993,0.4676169753074646,0.0612519159913063,0.5358949899673462,0.4676170349121094
GAOT,gaot,B,1,B-k1,0,test_iid,PB_test_iid_0066_b10,1,0,1,0,combined,0.4881210923194885,0.4833674728870392,0.067957118153572,0.5210829377174377,0.483367383480072
GAOT,gaot,B,1,B-k1,0,test_iid,PB_test_iid_0132_b10,1,0,1,0,combined,0.4728934168815613,0.4684552550315857,0.0646360516548156,0.5354601740837097,0.4684551954269409
GAOT,gaot,B,1,B-k1,0,test_iid,PB_test_iid_0198_b10,1,0,1,0,combined,0.4897175431251526,0.4860580563545227,0.059756189584732,0.5174041986465454,0.4860580563545227
GAOT,gaot,B,1,B-k1,0,test_ood,PB_test_ood_0000_b30,3,0,3,0,combined,0.4673963189125061,0.4639572501182556,0.0565947145223617,0.5390638709068298,0.463957279920578
GAOT,gaot,B,1,B-k1,0,test_ood,PB_test_ood_0066_b30,3,0,3,0,combined,0.4835847914218902,0.4788239002227783,0.0676899328827858,0.5256578922271729,0.4788239598274231
GAOT,gaot,B,1,B-k1,0,test_ood,PB_test_ood_0132_b30,3,0,3,0,combined,0.4732962846755981,0.4694702923297882,0.0600584410130977,0.5340932607650757,0.4694703817367553
GAOT,gaot,B,1,B-k1,0,test_ood,PB_test_ood_0199_b30,3,0,3,0,combined,0.4746175706386566,0.4711259007453918,0.0574647970497608,0.5320500135421753,0.4711257815361023
GAOT,gaot,C,2,C-k2,0,test_iid,PC_test_iid_0000_b01,0,1,1,0,combined,0.7706531882286072,0.7691466808319092,0.0481598936021328,0.2358230650424957,0.7691469192504883
GAOT,gaot,C,2,C-k2,0,test_iid,PC_test_iid_0066_b01,0,1,1,0,combined,0.7696273922920227,0.7677319645881653,0.0539789497852325,0.2384577393531799,0.7677321434020996
GAOT,gaot,C,2,C-k2,0,test_iid,PC_test_iid_0132_b01,0,1,1,0,combined,0.7660875916481018,0.7651143074035645,0.03860704600811,0.2380375415086746,0.7651140689849854
GAOT,gaot,C,2,C-k2,0,test_iid,PC_test_iid_0199_b02,0,2,2,0,combined,0.7668691277503967,0.7654504179954529,0.0466228127479553,0.2391538172960281,0.7654504179954529
GAOT,gaot,C,2,C-k2,0,test_ood,PC_test_ood_0000_b03,0,3,3,0,combined,0.7749794721603394,0.7738093733787537,0.0425701439380645,0.2301745861768722,0.7738093733787537
GAOT,gaot,C,2,C-k2,0,test_ood,PC_test_ood_0066_b03,0,3,3,0,combined,0.7672058939933777,0.766234815120697,0.0385927446186542,0.2371158301830291,0.7662346363067627
GAOT,gaot,C,2,C-k2,0,test_ood,PC_test_ood_0132_b03,0,3,3,0,combined,0.7662649750709534,0.764447808265686,0.0527422688901424,0.241692915558815,0.7644477486610413
GAOT,gaot,C,2,C-k2,0,test_ood,PC_test_ood_0199_b03,0,3,3,0,combined,0.7697727680206299,0.7686136960983276,0.0422258786857128,0.2352215647697448,0.7686136960983276
GAOT,gaot,D,1,D-k1,0,test_iid,PD_test_iid_0000_b10,1,0,1,0,combined,0.4969415366649627,0.4939606189727783,0.0543490163981914,0.5089495778083801,0.4939605593681335
GAOT,gaot,D,1,D-k1,0,test_iid,PD_test_iid_0066_b21,2,1,2,0,combined,0.4842947423458099,0.4815194308757782,0.051773302257061,0.5210851430892944,0.4815194308757782
GAOT,gaot,D,1,D-k1,0,test_iid,PD_test_iid_0131_b22,2,2,2,0,combined,0.4755633175373077,0.4724656641483307,0.054190520197153,0.5303680896759033,0.4724657535552978
GAOT,gaot,D,1,D-k1,0,test_iid,PD_test_iid_0198_b10,1,0,1,0,combined,0.497840404510498,0.4953594207763672,0.0496392771601676,0.5070760250091553,0.4953594207763672
GAOT,gaot,D,1,D-k1,0,test_ood,PD_test_ood_0000_b33,3,3,3,0,combined,0.468599259853363,0.4669123589992523,0.0397248193621635,0.5345759987831116,0.4669123888015747
GAOT,gaot,D,1,D-k1,0,test_ood,PD_test_ood_0066_b33,3,3,3,0,combined,0.4704203903675079,0.4686875343322754,0.0403405725955963,0.5328801274299622,0.468687504529953
GAOT,gaot,D,1,D-k1,0,test_ood,PD_test_ood_0132_b33,3,3,3,0,combined,0.4686100780963897,0.4669371545314789,0.0395615510642528,0.5345330834388733,0.4669371247291565
GAOT,gaot,D,1,D-k1,0,test_ood,PD_test_ood_0199_b33,3,3,3,0,combined,0.4787365198135376,0.4766697883605957,0.0444362126290798,0.5252695679664612,0.4766697287559509
GAOT,gaot,D,2,D-k2,0,test_iid,PD_test_iid_0001_b01,0,1,1,0,combined,0.8291222453117371,0.8287689089775085,0.0242036674171686,0.1729332506656646,0.8287689089775085
GAOT,gaot,D,2,D-k2,0,test_iid,PD_test_iid_0066_b21,2,1,1,0,combined,0.8199169635772705,0.8195829391479492,0.0233658142387866,0.1819228231906891,0.8195840120315552
GAOT,gaot,D,2,D-k2,0,test_iid,PD_test_iid_0133_b11,1,1,1,0,combined,0.8296006321907043,0.8293302655220032,0.0211686044931411,0.1719772666692733,0.829330563545227
GAOT,gaot,D,2,D-k2,0,test_iid,PD_test_iid_0199_b01,0,1,1,0,combined,0.8265976905822754,0.8261987566947937,0.0256741885095834,0.1756871789693832,0.826198935508728
GAOT,gaot,D,2,D-k2,0,test_ood,PD_test_ood_0000_b33,3,3,3,0,combined,0.8220590353012085,0.821749746799469,0.0225467383861541,0.1797264963388443,0.821749746799469
GAOT,gaot,D,2,D-k2,0,test_ood,PD_test_ood_0066_b33,3,3,3,0,combined,0.8230030536651611,0.822689414024353,0.022709148004651,0.1788281798362732,0.8226897716522217
GAOT,gaot,D,2,D-k2,0,test_ood,PD_test_ood_0132_b33,3,3,3,0,combined,0.8246889114379883,0.8243817090988159,0.0225060414522886,0.1771104633808136,0.8243818283081055
GAOT,gaot,D,2,D-k2,0,test_ood,PD_test_ood_0199_b33,3,3,3,0,combined,0.8188222646713257,0.8185126185417175,0.0225146263837814,0.1828905940055847,0.8185127377510071
TNO,tno,A,1,A-k1,0,test_iid,PA_test_iid_0000_b11,1,1,1,0,combined,0.0561634749174118,0.0067433598451316,0.0557571798563003,1.0082862377166748,0.0067434310913085
TNO,tno,A,1,A-k1,0,test_iid,PA_test_iid_0066_b11,1,1,1,0,combined,0.0930930823087692,0.0027423447463661,0.0930526852607727,1.007050633430481,0.0027421712875366
TNO,tno,A,1,A-k1,0,test_iid,PA_test_iid_0132_b11,1,1,1,0,combined,0.0945466086268425,0.0040667979046702,0.0944591090083122,1.0085002183914185,0.0040669441223144
TNO,tno,A,1,A-k1,0,test_iid,PA_test_iid_0199_b11,1,1,1,0,combined,0.0782203897833824,0.0017666826024651,0.0782004371285438,1.0048142671585083,0.0017668008804321
TNO,tno,A,1,A-k1,0,test_ood,PA_test_ood_0000_b11,1,1,1,0,combined,0.0922560170292854,0.0101920496672391,0.0916913077235221,0.9940457940101624,0.0101919770240783
TNO,tno,A,1,A-k1,0,test_ood,PA_test_ood_0066_b11,1,1,1,0,combined,0.0522637479007244,0.0140547547489404,0.0503384843468666,1.015303373336792,0.0140547752380371
TNO,tno,A,1,A-k1,0,test_ood,PA_test_ood_0132_b11,1,1,1,0,combined,0.0563683100044727,0.0120998099446296,0.0550543442368507,1.0135960578918457,0.0120999813079833
TNO,tno,A,1,A-k1,0,test_ood,PA_test_ood_0199_b11,1,1,1,0,combined,0.0536829531192779,0.0055670621804893,0.0533935092389583,1.0069836378097534,0.0055668354034423
TNO,tno,A,2,A-k2,0,test_iid,PA_test_iid_0000_b11,1,1,1,0,combined,0.2098784297704696,0.038678303360939,0.2062836438417434,1.0589643716812134,0.0386779308319091
TNO,tno,A,2,A-k2,0,test_iid,PA_test_iid_0066_b11,1,1,1,0,combined,0.1135282516479492,0.0230048447847366,0.1111730188131332,0.9833000898361206,0.023005187511444
TNO,tno,A,2,A-k2,0,test_iid,PA_test_iid_0132_b11,1,1,1,0,combined,0.3155801594257355,0.1780922412872314,0.2605263888835907,1.2065551280975342,0.1780915260314941
TNO,tno,A,2,A-k2,0,test_iid,PA_test_iid_0199_b11,1,1,1,0,combined,0.2119418680667877,0.0362843014299869,0.2088128328323364,1.0571130514144895,0.0362838506698608
TNO,tno,A,2,A-k2,0,test_ood,PA_test_ood_0000_b11,1,1,1,0,combined,0.4614068865776062,0.2857361137866974,0.3622860014438629,1.3358025550842283,0.2857356071472168
TNO,tno,A,2,A-k2,0,test_ood,PA_test_ood_0066_b11,1,1,1,0,combined,0.3900899589061737,0.1692525744438171,0.3514594137668609,1.2209322452545166,0.1692522764205932
TNO,tno,A,2,A-k2,0,test_ood,PA_test_ood_0132_b11,1,1,1,0,combined,0.2871990203857422,0.1884915679693222,0.2166891545057296,1.2080837488174438,0.1884911060333252
TNO,tno,A,2,A-k2,0,test_ood,PA_test_ood_0199_b11,1,1,1,0,combined,0.2579579055309295,0.1436910629272461,0.2142315655946731,1.1635825634002686,0.1436904668807983
TNO,tno,B,1,B-k1,0,test_iid,PB_test_iid_0000_b10,1,0,1,0,combined,0.0619459338486194,0.0061744730919599,0.0616374462842941,0.9957351088523864,0.0061743259429931
TNO,tno,B,1,B-k1,0,test_iid,PB_test_iid_0066_b10,1,0,1,0,combined,0.0759860873222351,0.0291393492370843,0.0701768100261688,1.031529188156128,0.0291392803192138
TNO,tno,B,1,B-k1,0,test_iid,PB_test_iid_0132_b10,1,0,1,0,combined,0.0600833743810653,0.0035257858689874,0.0599798336625099,1.0053166151046753,0.0035257339477539
TNO,tno,B,1,B-k1,0,test_iid,PB_test_iid_0198_b10,1,0,1,0,combined,0.1538105905055999,0.0216316021978855,0.1522818803787231,1.0329186916351318,0.0216315984725952
TNO,tno,B,1,B-k1,0,test_ood,PB_test_ood_0000_b30,3,0,3,0,combined,0.8830558061599731,0.1294927448034286,0.8735097050666809,1.4223201274871826,0.1294926404953003
TNO,tno,B,1,B-k1,0,test_ood,PB_test_ood_0066_b30,3,0,3,0,combined,0.8874720931053162,0.1391581743955612,0.8764939904212952,1.399608850479126,0.1391581147909164
TNO,tno,B,1,B-k1,0,test_ood,PB_test_ood_0132_b30,3,0,3,0,combined,0.8509083390235901,0.0969970300793647,0.8453617691993713,1.3550387620925903,0.0969970598816871
TNO,tno,B,1,B-k1,0,test_ood,PB_test_ood_0199_b30,3,0,3,0,combined,0.7644084095954895,0.0545641705393791,0.7624585032463074,1.2927011251449585,0.0545643754303455
TNO,tno,C,2,C-k2,0,test_iid,PC_test_iid_0000_b01,0,1,1,0,combined,0.3225018680095672,0.1981224715709686,0.2544699013233185,1.2248479127883911,0.198122501373291
TNO,tno,C,2,C-k2,0,test_iid,PC_test_iid_0066_b01,0,1,1,0,combined,0.3485218584537506,0.1453304439783096,0.3167752027511596,1.188330054283142,0.1453301906585693
TNO,tno,C,2,C-k2,0,test_iid,PC_test_iid_0132_b01,0,1,1,0,combined,0.1402259021997451,0.0059444028884172,0.1400998383760452,1.0156536102294922,0.0059443712234497
TNO,tno,C,2,C-k2,0,test_iid,PC_test_iid_0199_b02,0,2,2,0,combined,0.4074430465698242,0.2966803014278412,0.2792679369449615,1.325133204460144,0.2966802418231964
TNO,tno,C,2,C-k2,0,test_ood,PC_test_ood_0000_b03,0,3,3,0,combined,0.3852978050708771,0.2846959233283996,0.2596202790737152,1.2890242338180542,0.2846953868865967
TNO,tno,C,2,C-k2,0,test_ood,PC_test_ood_0066_b03,0,3,3,0,combined,0.214053526520729,0.0828312486410141,0.197377547621727,1.047372341156006,0.0828311517834663
TNO,tno,C,2,C-k2,0,test_ood,PC_test_ood_0132_b03,0,3,3,0,combined,0.217244267463684,0.0410707481205463,0.2133266478776931,0.9995284080505372,0.0410707108676433
TNO,tno,C,2,C-k2,0,test_ood,PC_test_ood_0199_b03,0,3,3,0,combined,0.4526106715202331,0.3609489798545837,0.2730792164802551,1.3874218463897705,0.3609493374824524
TNO,tno,D,1,D-k1,0,test_iid,PD_test_iid_0000_b10,1,0,1,0,combined,0.1066663861274719,0.0552896149456501,0.0912183001637458,1.0592247247695925,0.0552895069122314
TNO,tno,D,1,D-k1,0,test_iid,PD_test_iid_0066_b21,2,1,2,0,combined,0.6015095114707947,0.0658556222915649,0.5978935956954956,1.197244644165039,0.0658556967973709
TNO,tno,D,1,D-k1,0,test_iid,PD_test_iid_0131_b22,2,2,2,0,combined,0.7003147602081299,0.1380852609872818,0.6865662336349487,1.262060284614563,0.1380852311849594
TNO,tno,D,1,D-k1,0,test_iid,PD_test_iid_0198_b10,1,0,1,0,combined,0.0783751457929611,0.0445635169744491,0.064472921192646,1.0465513467788696,0.0445635318756103
TNO,tno,D,1,D-k1,0,test_ood,PD_test_ood_0000_b33,3,3,3,0,combined,0.7155696153640747,0.1390835642814636,0.7019228339195251,1.302297830581665,0.1390834897756576
TNO,tno,D,1,D-k1,0,test_ood,PD_test_ood_0066_b33,3,3,3,0,combined,0.6966968774795532,0.0897530019283294,0.6908913850784302,1.253798007965088,0.0897528678178787
TNO,tno,D,1,D-k1,0,test_ood,PD_test_ood_0132_b33,3,3,3,0,combined,0.6231892704963684,0.1003597304224968,0.6150550842285156,1.1979085206985474,0.1003595739603042
TNO,tno,D,1,D-k1,0,test_ood,PD_test_ood_0199_b33,3,3,3,0,combined,0.5543258190155029,0.0697684735059738,0.5499176383018494,1.1487081050872805,0.0697683691978454
TNO,tno,D,2,D-k2,0,test_iid,PD_test_iid_0001_b01,0,1,1,0,combined,0.3737888932228088,0.2907540500164032,0.2349046766757965,1.3119550943374634,0.2907543182373047
TNO,tno,D,2,D-k2,0,test_iid,PD_test_iid_0066_b21,2,1,1,0,combined,0.2810019254684448,0.0476736612617969,0.2769283354282379,0.99177348613739,0.047673761844635
TNO,tno,D,2,D-k2,0,test_iid,PD_test_iid_0133_b11,1,1,1,0,combined,0.1511865109205246,0.0553463771939277,0.14069165289402,1.0646830797195437,0.055346131324768
TNO,tno,D,2,D-k2,0,test_iid,PD_test_iid_0199_b01,0,1,1,0,combined,0.3530385494232178,0.2028529345989227,0.2889410555362701,1.2370699644088743,0.2028528451919555
TNO,tno,D,2,D-k2,0,test_ood,PD_test_ood_0000_b33,3,3,3,0,combined,0.3237076699733734,0.1636624932289123,0.2792870700359344,1.1660631895065308,0.163662314414978
TNO,tno,D,2,D-k2,0,test_ood,PD_test_ood_0066_b33,3,3,3,0,combined,0.5076771378517151,0.3714967966079712,0.3460147082805633,1.4001414775848389,0.3714966773986816
TNO,tno,D,2,D-k2,0,test_ood,PD_test_ood_0132_b33,3,3,3,0,combined,0.3963451683521271,0.2444129735231399,0.3120124340057373,1.2205085754394531,0.2444130778312683
TNO,tno,D,2,D-k2,0,test_ood,PD_test_ood_0199_b33,3,3,3,0,combined,0.2541296184062958,0.0704597160220146,0.2441665083169937,1.0785679817199707,0.0704597160220146
RIGNO,rigno,A,1,A-k1,0,test_iid,PA_test_iid_0000_b11,1,1,1,0,combined,0.1170031428337097,0.0949767529964447,0.06833116710186,0.907599151134491,0.0949767529964447
RIGNO,rigno,A,1,A-k1,0,test_iid,PA_test_iid_0066_b11,1,1,1,0,combined,0.1256629675626754,0.0792538151144981,0.0975193083286285,0.9258961081504822,0.0792538151144981
RIGNO,rigno,A,1,A-k1,0,test_iid,PA_test_iid_0132_b11,1,1,1,0,combined,0.1299257129430771,0.1081723198294639,0.0719683244824409,0.8947268128395081,0.1081723198294639
RIGNO,rigno,A,1,A-k1,0,test_iid,PA_test_iid_0199_b11,1,1,1,0,combined,0.1260199397802353,0.0933455601334571,0.0846618562936782,0.910598635673523,0.0933455601334571
RIGNO,rigno,A,1,A-k1,0,test_ood,PA_test_ood_0000_b11,1,1,1,0,combined,0.1453242897987365,0.1036985367536544,0.1018123924732208,0.9020654559135436,0.1036985367536544
RIGNO,rigno,A,1,A-k1,0,test_ood,PA_test_ood_0066_b11,1,1,1,0,combined,0.1178785264492034,0.0787899494171142,0.0876783281564712,0.925373077392578,0.0787899494171142
RIGNO,rigno,A,1,A-k1,0,test_ood,PA_test_ood_0132_b11,1,1,1,0,combined,0.1180901527404785,0.0817914083600044,0.0851789265871048,0.9221510291099548,0.0817914083600044
RIGNO,rigno,A,1,A-k1,0,test_ood,PA_test_ood_0199_b11,1,1,1,0,combined,0.1209607049822807,0.0797315537929534,0.0909635499119758,0.9247531294822692,0.0797315537929534
RIGNO,rigno,A,2,A-k2,0,test_iid,PA_test_iid_0000_b11,1,1,1,0,combined,0.235607236623764,0.2228512465953827,0.0764726400375366,0.7809021472930908,0.2228512465953827
RIGNO,rigno,A,2,A-k2,0,test_iid,PA_test_iid_0066_b11,1,1,1,0,combined,0.2333701401948928,0.2243140935897827,0.064380258321762,0.7783530950546265,0.2243140786886215
RIGNO,rigno,A,2,A-k2,0,test_iid,PA_test_iid_0132_b11,1,1,1,0,combined,0.2265811413526535,0.2120999544858932,0.0797032713890075,0.7919211387634277,0.2120999544858932
RIGNO,rigno,A,2,A-k2,0,test_iid,PA_test_iid_0199_b11,1,1,1,0,combined,0.2294383347034454,0.2139292806386947,0.0829227864742279,0.790432333946228,0.2139292806386947
RIGNO,rigno,A,2,A-k2,0,test_ood,PA_test_ood_0000_b11,1,1,1,0,combined,0.2004121094942093,0.1912111937999725,0.0600273832678794,0.8110133409500122,0.1912111937999725
RIGNO,rigno,A,2,A-k2,0,test_ood,PA_test_ood_0066_b11,1,1,1,0,combined,0.1830527633428573,0.1634954512119293,0.0823258012533187,0.8405458331108093,0.1634954512119293
RIGNO,rigno,A,2,A-k2,0,test_ood,PA_test_ood_0132_b11,1,1,1,0,combined,0.2192399948835373,0.2032165825366974,0.0822750106453895,0.8010199069976807,0.2032165825366974
RIGNO,rigno,A,2,A-k2,0,test_ood,PA_test_ood_0199_b11,1,1,1,0,combined,0.2034876495599746,0.1902417689561844,0.0722169652581214,0.8129720687866211,0.1902417689561844
RIGNO,rigno,B,1,B-k1,0,test_iid,PB_test_iid_0000_b10,1,0,1,0,combined,0.1656111031770706,0.1172807142138481,0.1169284880161285,0.8904300332069397,0.1172807142138481
RIGNO,rigno,B,1,B-k1,0,test_iid,PB_test_iid_0066_b10,1,0,1,0,combined,0.1089283227920532,0.0632158741354942,0.0887081250548362,0.9409748315811156,0.0632158741354942
RIGNO,rigno,B,1,B-k1,0,test_iid,PB_test_iid_0132_b10,1,0,1,0,combined,0.1371258646249771,0.0952420309185981,0.0986532047390937,0.9101205468177797,0.0952420309185981
RIGNO,rigno,B,1,B-k1,0,test_iid,PB_test_iid_0198_b10,1,0,1,0,combined,0.1220444291830062,0.1002950444817543,0.0695395618677139,0.9023883938789368,0.1002950444817543
RIGNO,rigno,B,1,B-k1,0,test_ood,PB_test_ood_0000_b30,3,0,3,0,combined,0.136947214603424,0.0414020605385303,0.1305389106273651,0.9814462065696716,0.0414020605385303
RIGNO,rigno,B,1,B-k1,0,test_ood,PB_test_ood_0066_b30,3,0,3,0,combined,0.1153819561004638,0.0320422165095806,0.1108435466885566,1.0357046127319336,0.0320422202348709
RIGNO,rigno,B,1,B-k1,0,test_ood,PB_test_ood_0132_b30,3,0,3,0,combined,0.1189895644783973,0.0539727471768856,0.1060446053743362,0.9568445086479188,0.0539727471768856
RIGNO,rigno,B,1,B-k1,0,test_ood,PB_test_ood_0199_b30,3,0,3,0,combined,0.1793431490659713,0.124668926000595,0.1289248466491699,0.9075983762741088,0.1246689334511756
RIGNO,rigno,C,2,C-k2,0,test_iid,PC_test_iid_0000_b01,0,1,1,0,combined,0.4375782608985901,0.4012534618377685,0.1745577305555343,0.6236728429794312,0.4012534618377685
RIGNO,rigno,C,2,C-k2,0,test_iid,PC_test_iid_0066_b01,0,1,1,0,combined,0.4554143249988556,0.4165830612182617,0.1840128898620605,0.6117483377456665,0.4165830612182617
RIGNO,rigno,C,2,C-k2,0,test_iid,PC_test_iid_0132_b01,0,1,1,0,combined,0.4846708476543426,0.4464130997657776,0.1887355297803878,0.5848755836486816,0.4464130997657776
RIGNO,rigno,C,2,C-k2,0,test_iid,PC_test_iid_0199_b02,0,2,2,0,combined,0.370877057313919,0.2941645383834839,0.2258695065975189,0.7435404658317566,0.2941645383834839
RIGNO,rigno,C,2,C-k2,0,test_ood,PC_test_ood_0000_b03,0,3,3,0,combined,0.2788405120372772,0.213179275393486,0.1797404289245605,0.8090528845787048,0.213179275393486
RIGNO,rigno,C,2,C-k2,0,test_ood,PC_test_ood_0066_b03,0,3,3,0,combined,0.3985079228878021,0.3269351124763489,0.2278640270233154,0.7558894753456116,0.3269351124763489
RIGNO,rigno,C,2,C-k2,0,test_ood,PC_test_ood_0132_b03,0,3,3,0,combined,0.4360421299934387,0.3903137743473053,0.194391131401062,0.6663355827331543,0.3903137743473053
RIGNO,rigno,C,2,C-k2,0,test_ood,PC_test_ood_0199_b03,0,3,3,0,combined,0.3266429901123047,0.2643879055976867,0.1918193697929382,0.7616924047470093,0.2643879055976867
RIGNO,rigno,D,1,D-k1,0,test_iid,PD_test_iid_0000_b10,1,0,1,0,combined,0.0957277417182922,0.0404574200510978,0.0867582708597183,0.9634568095207214,0.0404574200510978
RIGNO,rigno,D,1,D-k1,0,test_iid,PD_test_iid_0066_b21,2,1,2,0,combined,0.1189941391348838,0.078906275331974,0.0890696570277214,0.929689347743988,0.078906275331974
RIGNO,rigno,D,1,D-k1,0,test_iid,PD_test_iid_0131_b22,2,2,2,0,combined,0.109987124800682,0.0239453315734863,0.1073489040136337,0.9835108518600464,0.0239453315734863
RIGNO,rigno,D,1,D-k1,0,test_iid,PD_test_iid_0198_b10,1,0,1,0,combined,0.1005869805812835,0.0652721151709556,0.0765329524874687,0.9378558397293092,0.0652721151709556
RIGNO,rigno,D,1,D-k1,0,test_ood,PD_test_ood_0000_b33,3,3,3,0,combined,0.1172402203083038,0.043383240699768,0.1089181527495384,0.996726393699646,0.043383240699768
RIGNO,rigno,D,1,D-k1,0,test_ood,PD_test_ood_0066_b33,3,3,3,0,combined,0.1163598373532295,0.0329348444938659,0.1116015538573265,0.9814020991325378,0.0329348444938659
RIGNO,rigno,D,1,D-k1,0,test_ood,PD_test_ood_0132_b33,3,3,3,0,combined,0.1089506968855857,0.0361034534871578,0.1027949154376983,1.01133394241333,0.0361034534871578
RIGNO,rigno,D,1,D-k1,0,test_ood,PD_test_ood_0199_b33,3,3,3,0,combined,0.1335967481136322,0.0778025984764099,0.1086040958762168,0.931646466255188,0.0778025910258293
RIGNO,rigno,D,2,D-k2,0,test_iid,PD_test_iid_0001_b01,0,1,1,0,combined,0.4158396124839782,0.3667565286159515,0.195990115404129,0.6628795266151428,0.3667565286159515
RIGNO,rigno,D,2,D-k2,0,test_iid,PD_test_iid_0066_b21,2,1,1,0,combined,0.557891309261322,0.5159386396408081,0.2122488021850586,0.5285494327545166,0.5159386396408081
RIGNO,rigno,D,2,D-k2,0,test_iid,PD_test_iid_0133_b11,1,1,1,0,combined,0.412707507610321,0.3681185841560364,0.186590775847435,0.658855140209198,0.3681185841560364
RIGNO,rigno,D,2,D-k2,0,test_iid,PD_test_iid_0199_b01,0,1,1,0,combined,0.4808546602725982,0.431696742773056,0.2117994278669357,0.6064878106117249,0.431696742773056
RIGNO,rigno,D,2,D-k2,0,test_ood,PD_test_ood_0000_b33,3,3,3,0,combined,0.4369974434375763,0.3781950771808624,0.2189410179853439,0.66789311170578,0.3781950771808624
